URL,Headline,Publish Date,Publication Reach,Article Reach,Domain Name,Publication Name,Publication Location,Language,Brand,Content Type,Story Prominence,Authors,isDuplicate
https://kr-asia.com/deals-in-brief-level3ai-and-uangcermat-raise-funding-airwallex-acquires-south-koreas-paynuri-toku-completes-singapore-ipo-and-more,"Deals in brief: Level3AI and UangCermat raise funding, Airwallex acquires South Korea's Paynuri, Toku completes Singapore IPO, and more",27 Jan 2026,85249,399,kr-asia.com,KrASIA,Singapore,English,Antler,Stock News,Passing Mention,NA,No
https://sifted.eu/articles/wealthtech-investor-survey-2026/,"14 wealthtech startups to watch, according to investors",27 Jan 2026,597224,1095,sifted.eu,Sifted,United States,English,Antler,General News,Passing Mention,Tom Matsuda,No
https://news.nicovideo.jp/watch/nw18866050,"Antler Japan、日本のスタートアップ10社に総額2億4,000万円の出資を発表、2026年は日本での初期投資額の引き上げを表明",27 Jan 2026,7743287,15150,news.nicovideo.jp,Nico Nico News,Japan,Japanese,Antler,General News,Feature Story,NA,No
https://www.apnnews.com/mysa-raises-3-4m-pre-series-a-to-give-cfos-an-instant-ai-upgrade-to-their-legacy-erp-banking/,Mysa raises $3.4M Pre-Series A to give CFO's an instant AI upgrade to their legacy ERP & banking,27 Jan 2026,172054,1659,apnnews.com,Apn News,India,English,Antler,General News,Passing Mention,NA,No
https://news.nestia.com/detail/Antler-Japan-invests-%241.5m-in-10-early-stage-startups/13956763,Antler Japan invests $1.5m in 10 early-stage startups,27 Jan 2026,44265,873,news.nestia.com,NewsNet,Singapore,English,Antler,General News,Feature Story,NA,No
https://www.asiabusinessoutlook.com/news/antler-japan-invests-15m-in-startups-boosts-2026-funding-nwid-11165.html,"Antler Japan Invests $1.5M in Startups, Boosts 2026 Funding",27 Jan 2026,13431,97,asiabusinessoutlook.com,Asia Business Outlook,India,English,Antler,General News,Feature Story,NA,No
http://mainichi.jp/articles/20260127/pr2/00m/020/219000c,"Antler Japan、日本のスタートアップ10社に総額2億4,000万円の出資を発表、2026年は日本での初期投資額の引き上げを表明（PR TIMES）",27 Jan 2026,36038927,107190,mainichi.jp,Mainichi Shimbun,Japan,Japanese,Antler,General News,Feature Story,NA,No
https://tokyo.publishing.3rd-in.co.jp/article/ff4ff23c-fb20-11f0-857b-9ca3ba0a67df,Antler Japanが新たなスタートアップ投資プログラムを発表し、発展的な成長を促進,27 Jan 2026,NA,NA,tokyo.publishing.3rd-in.co.jp,NA,Japan,Japanese,Antler,General News,Feature Story,NA,No
https://third-news.com/article/5c52a73c-fb20-11f0-999e-9ca3ba0a67df,"Antler Japan Expands Investment in Startups, Raising Initial Funding for 2026",27 Jan 2026,NA,NA,third-news.com,NA,Japan,English,Antler,General News,Feature Story,NA,No
https://prtimes.jp/main/html/rd/p/000000025.000108918.html,"Antler Japan、日本のスタートアップ10社に総額2億4,000万円の出資を発表、2026年は日本での初期投資額の引き上げを表明",27 Jan 2026,30374315,238431,prtimes.jp,PR TIMES,Japan,Japanese,Antler,General News,Feature Story,NA,No
https://www.dealstreetasia.com/stories/antler-japanese-startups-470512/,"Antler pours $1.6m into 10 Japanese startups, raises cheque size for next cohort",27 Jan 2026,128884,1313,dealstreetasia.com,DealStreetAsia,"Singapore,India",English,Antler,General News,Feature Story,Marsya Nabila,No
https://www.techinasia.com/news/antler-japan-invests-15m-10-earlystage-startups,Antler Japan invests $1.5m in 10 early-stage startups,27 Jan 2026,505500,11157,techinasia.com,Tech In Asia,Singapore,English,Antler,General News,Feature Story,NA,No
https://www.taibo.cn/p/98964,泰伯早报 | 1月27日：全球首个服务硅基智能体的太空算力网披露；宇石空间首发70m级火箭完成交付；上海基模独角兽阶跃星辰完成超50亿人民币B+轮融资,27 Jan 2026,NA,NA,taibo.cn,NA,China,Chinese,Antler,General News,Industry Story,NA,No
https://www.hcntimes.com/why-the-african-tech-ecosystem-is-becoming-more-selective/,Why the African tech ecosystem is becoming more selective © 2026 - HCNTimes.com,27 Jan 2026,NA,NA,hcntimes.com,HC Times,United States,English,Antler,General News,Passing Mention,NA,No
https://www.elpais.com.co/economia/fintech-colombiana-que-facilita-la-inversion-en-dolares-logra-financiacion-por-us15-millones-esta-es-la-historia-2627.html,"Fintech colombiana, que facilita la inversión en dólares, logra financiación por US$1,5 millones; esta es la historia",26 Jan 2026,21667145,195859,elpais.com.co,El País Cali,Canada,Spanish,Antler,General News,Passing Mention,NA,No
https://fangirlish.com/2026/01/26/the-production-of-the-second-installments-in-the-biltmore-christmas-franchise-is-underway/,The Production Of The Second Installments In The Biltmore Christmas Franchise Is Underway,26 Jan 2026,75454,637,fangirlish.com,Fangirlish,United States,English,Antler,General News,Passing Mention,NA,No
https://remador.com.br/quem-foram-os-famosos-brasileiros-mais-buscados-no-google-em-2025/,Quem foram os famosos brasileiros mais buscados no Google em 2025,26 Jan 2026,NA,NA,remador.com.br,NA,Brazil,Portuguese,Antler,General News,Passing Mention,NA,No
https://cn.technode.com/post/2026-01-26/now-for-grok-back-to-sea/,Grok又拿回了东南亚“通行证”｜SEA Now,26 Jan 2026,5773,13,cn.technode.com,TechNode China,India,English,Antler,General News,Passing Mention,NA,No
https://e27.co/how-spun-uses-agentic-ai-to-untangle-southeast-asias-visa-mess-20260126/,How SPUN uses agentic AI to untangle Southeast Asia's visa mess,26 Jan 2026,115715,640,e27.co,e27,"Singapore,Indonesia",English,Antler,General News,Passing Mention,NA,No
https://www.jinglingshuju.com/article/36293389660,Nucleus4D获得150万美元种子轮融资,26 Jan 2026,NA,NA,jinglingshuju.com,NA,China,Chinese,Antler,General News,Industry Story,NA,No
https://www.donews.com/news/detail/8/6397311.html,Nucleus 4D完成150万美元种子前融资,26 Jan 2026,215213,247,donews.com,DoNews,China,Chinese,Antler,General News,Industry Story,NA,No
https://tenemosnoticias.com/economia-y-finanzas/eleconomista-es/por-que-los-fundadores-de-empresas-emergentes-de-ia-son-cada-vez-mas-jovenes/,Por qué los fundadores de empresas emergentes de IA son cada vez más jóvenes,26 Jan 2026,29196,27,tenemosnoticias.com,NA,Venezuela,Spanish,Antler,General News,Industry Story,NA,No
https://www.vrtuoluo.cn/544623.html,3DGS初创公司Nucleus4D获150万美元融资,26 Jan 2026,NA,NA,vrtuoluo.cn,NA,China,Chinese,Antler,General News,Industry Story,NA,No
https://sneakerwars.jp/items/view/28750,【2026年春発売予定】キス × ニューバランス 990V4 アントラー/ホワイト(U990TK4),26 Jan 2026,NA,NA,sneakerwars.jp,NA,Japan,Japanese,Antler,General News,Passing Mention,NA,No
https://news.nweon.com/137687,映维日报：智能眼镜Solos起诉Meta专利侵权，PICO分享LBE VR市场增长472％,26 Jan 2026,NA,NA,news.nweon.com,NA,China,Chinese,Antler,General News,Passing Mention,NA,No
https://www.themobiworld.com/Index/flowNewsDetail/id/13579819.html,Report claims: Founders of billion dollar AI startups are getting younger,25 Jan 2026,1621,15,themobiworld.com,The Mobi World,India,English,Antler,General News,Passing Mention,NA,No
https://obnews.co/Index/flowNewsDetail/id/13579819.html?val=23b3e6eda9c5c180bf1d3ab938dfb6f4,Report claims: Founders of billion dollar AI startups are getting younger,25 Jan 2026,304636,6128,obnews.co,OB News,Indonesia,English,Antler,General News,Passing Mention,NA,No
https://t-id.obnews.co/Index/flowNewsDetail/id/13579819.html?val=23b3e6eda9c5c180bf1d3ab938dfb6f4,Report claims: Founders of billion dollar AI startups are getting younger,25 Jan 2026,NA,NA,t-id.obnews.co,NA,Indonesia,English,Antler,General News,Passing Mention,NA,No
https://tezzbuzz.com/report-claims-founders-of-billion-dollar-ai-startups-are-getting-younger/,Report claims: Founders of billion dollar AI startups are getting younger,25 Jan 2026,2020,NA,tezzbuzz.com,TezzBuzz,India,English,Antler,General News,Passing Mention,Samira Vishwas,No
https://www.webpronews.com/gen-zs-ai-edge-youth-fuels-startup-surge/,Gen Z’s AI Edge: Youth Fuels Startup Surge,25 Jan 2026,77837,41,webpronews.com,WebProNews,United States,English,Antler,General News,Passing Mention,NA,No
https://e.vnexpress.net/news/tech/enterprises/why-founders-of-billion-dollar-ai-startups-are-getting-younger-than-ever-5009409.html,Why founders of billion-dollar AI startups are getting younger than ever,25 Jan 2026,4498551,38711,e.vnexpress.net,Vn-Express International,Vietnam,English,Antler,General News,Feature Story,NA,No
http://www.eleconomista.es/seleccion-ee/noticias/13739954/01/26/por-que-los-fundadores-de-empresas-emergentes-de-ia-son-cada-vez-mas-jovenes.html,Por qué los fundadores de empresas emergentes de IA son cada vez más jóvenes,25 Jan 2026,26077163,492895,eleconomista.es,Market Closing Bulletin Newsletter,Spain,Spanish,Antler,General News,Industry Story,NA,No
https://entrepreneurnewsnetwork.com/2026/01/24/chennai-based-meine-electric-raises-750000-pre-seed/,"Chennai-Based Meine Electric Raises $750,000 Pre-Seed",24 Jan 2026,NA,NA,entrepreneurnewsnetwork.com,NA,India,English,Antler,General News,Passing Mention,NA,No
https://vnexpress.net/tranh-luan-ai-tao-ra-hay-cuop-viec-lam-nhieu-hon-5009534.html,"Tại Diễn đàn Kinh tế Thế giới ở Davos, các lãnh đạo doanh nghiệp chia rẽ trong dự báo AI giúp tạo ra hay cướp việc làm của con người nhiều hơn.",24 Jan 2026,153372453,11912962,vnexpress.net,Vietnamnet,Vietnam,Vietnamese,Antler,General News,Passing Mention,NA,No
https://247.libero.it/focus/67704567/34213/perch-i-founder-delle-startup-ai-che-valgono-miliardi-sono-sempre-pi-giovani/,Perché i founder delle startup AI che valgono miliardi sono sempre più giovani,24 Jan 2026,130238,1722,247.libero.it,Libero 24x7,Italy,Italian,Antler,General News,Industry Story,NA,No
https://www.thehindubusinessline.com/companies/chennais-meine-electric-raises-750000-in-pre-seed-funding-to-build-its-iron-air-battery-systems/article70547022.ece,"Chennai's Meine Electric raises $750,000 in pre-seed funding to build its iron-air battery systems",24 Jan 2026,1698565,18540,thehindubusinessline.com,The Hindu Business Line,India,English,Antler,General News,Industry Story,NA,No
https://www.money.it/perche-i-founder-delle-startup-ai-che-valgono-miliardi-sono-sempre-piu-giovani,Perché i founder delle startup AI che valgono miliardi sono sempre più giovani,24 Jan 2026,7565069,32162,money.it,Money.it,Italy,Italian,Antler,General News,Feature Story,NA,No
https://m.163.com/dy/article/KK27A630055655IR.html,黄仁勋所说“财富转移”正悄然发生，AI领域已是80、90后的天下,24 Jan 2026,NA,NA,m.163.com,m.163.com,China,Chinese,Antler,General News,Industry Story,NA,No
https://www.163.com/dy/article/KK27A630055655IR.html,黄仁勋所说“财富转移”正悄然发生，AI领域已是80、90后的天下,24 Jan 2026,127255314,4802941,163.com,163.com (NetEase),China,Chinese,Antler,General News,Industry Story,NA,No
https://menafn.com/1110639846/13M-Raised-To-Help-Employers-Meet-Australias-New-Nationwide-Psychosocial-Safety-Obligations,$1.3M Raised To Help Employers Meet Australia's New Nationwide Psychosocial Safety Obligations,24 Jan 2026,113113,11877,menafn.com,MENAFN,United Arab Emirates,English,Antler,General News,Passing Mention,NA,No
https://www.eqmagpro.com/meine-electric-secures-750000-funding-to-accelerate-smart-ev-charging-and-energy-management-solutions-eq/,"Meine Electric Secures $750,000 Funding to Accelerate Smart EV Charging and Energy Management Solutions – EQ",24 Jan 2026,14404,78,eqmagpro.com,EQ International,India,English,Antler,General News,Passing Mention,anand gupta,No
https://t-id.obnews.co/Index/flowNewsDetail/id/13562494.html?val=595c281ca45c94e6e4dbb27a8c27f4bf,From Emergent To Juspay — Indian Startups Raised $303 Mn This Week,24 Jan 2026,NA,NA,t-id.obnews.co,NA,Indonesia,English,Antler,Stock News,Passing Mention,NA,Yes
https://obnews.co/Index/flowNewsDetail/id/13562494.html?val=595c281ca45c94e6e4dbb27a8c27f4bf,From Emergent To Juspay — Indian Startups Raised $303 Mn This Week,24 Jan 2026,304636,6128,obnews.co,OB News,Indonesia,English,Antler,Stock News,Passing Mention,NA,Yes
https://enterpriseai.economictimes.indiatimes.com/news/industry/indian-origin-founders-secure-major-funding-in-ai-boom/127369904,Indian-origin founders land hefty AI funding,24 Jan 2026,NA,NA,enterpriseai.economictimes.indiatimes.com,The Economic Times (Enterprise AI),India,English,Antler,General News,Passing Mention,NA,No
https://t-id.obnews.co/Index/flowNewsDetail/id/13561628.html?val=053737b13d05cc72a4bd12a4169a73e0,From Emergent To Juspay — Indian Startups Raised $303 Mn This Week,24 Jan 2026,NA,NA,t-id.obnews.co,NA,Indonesia,English,Antler,Stock News,Passing Mention,NA,No
https://obnews.co/Index/flowNewsDetail/id/13561628.html?val=053737b13d05cc72a4bd12a4169a73e0,From Emergent To Juspay — Indian Startups Raised $303 Mn This Week,24 Jan 2026,304636,6128,obnews.co,OB News,Indonesia,English,Antler,Stock News,Passing Mention,NA,No
https://tezzbuzz.com/from-emergent-to-juspay-indian-startups-raised-303-mn-this-week/,From Emergent To Juspay — Indian Startups Raised $303 Mn This Week,24 Jan 2026,2020,NA,tezzbuzz.com,TezzBuzz,India,English,Antler,Stock News,Passing Mention,Samira Vishwas,No
https://inc42.com/buzz/from-emergent-to-juspay-indian-startups-raised-303-mn-this-week/,From Emergent To Juspay — Indian Startups Raised $303 Mn This Week,24 Jan 2026,617578,11623,inc42.com,Inc42,India,English,Antler,Stock News,Passing Mention,Palak Sharma,No
https://news.nweon.com/137657,用3DGS技术实现建成环境数字化，空间计算创企Nucleus4D融资150万美元,24 Jan 2026,NA,NA,news.nweon.com,NA,China,Chinese,Antler,General News,Industry Story,NA,No
https://www.globaltechtimes.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,globaltechtimes.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.soleretriever.com/sneaker-release-dates/new-balance/990v4/new-balance-990v4-made-in-usa-kith-antler-u990tk4,Kith and New Balance Have an Antler Brown 990v4 Dropping Soon,23 Jan 2026,719500,5987,soleretriever.com,NA,United States,English,Antler,General News,Feature Story,NA,No
https://startupnews.fyi/2026/01/25/deeptech-startup-meine-electric-raises-750k-in-pre-seed-round-2/,Deeptech startup Meine Electric raises $750K in pre-seed round,23 Jan 2026,103295,733,startupnews.fyi,Startup News FYI,India,English,Antler,General News,Passing Mention,NA,Yes
https://startupnews.fyi/2026/01/23/deeptech-startup-meine-electric-raises-750k-in-pre-seed-round/,Deeptech startup Meine Electric raises $750K in pre-seed round,23 Jan 2026,103295,733,startupnews.fyi,Startup News FYI,India,English,Antler,General News,Passing Mention,NA,No
https://crweworld.com/article/news-provided-by-access-newswire/3779617/messengerco-announces-ai-driven-solution-for-corporate-gifting-operations,MessengerCo Announces AI-Driven Solution for Corporate Gifting Operations,23 Jan 2026,6068,202,crweworld.com,Crwe World,United States,English,Antler,General News,Passing Mention,NA,No
https://www.globaltechreporter.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,globaltechreporter.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.accessnewswire.com/newsroom/en/consumer-and-retail-products/messengerco-announces-ai-driven-solution-for-corporate-gifting-operati-1130293,MessengerCo Announces AI-Driven Solution for Corporate Gifting Operations,23 Jan 2026,184760,4036,accessnewswire.com,Access News Wire,United States,English,Antler,General News,Passing Mention,NA,No
https://www.lelezard.com/en/news-22089174.html,MessengerCo Announces AI-Driven Solution for Corporate Gifting Operations,23 Jan 2026,9651,38,lelezard.com,Left Leads,France,English,Antler,General News,Passing Mention,NA,No
https://businessnewswales.com/welsh-founder-leads-global-agency-merger/,Welsh Founder Leads Global Agency Merger,23 Jan 2026,25937,54,businessnewswales.com,Business News Wales,United Kingdom,English,Antler,General News,Passing Mention,NA,No
https://rock-news.at/2026/01/23/markt-fuer-spielefinanzierung-gamefi-detaillierter-analyse-und-prognosebericht/,Markt für Spielefinanzierung (GameFi) – Detaillierter Analyse- und Prognosebericht,23 Jan 2026,12545,25,rock-news.at,Ketik,Austria,German,Antler,General News,Passing Mention,NA,No
https://www.it-boltwise.de/junge-gruender-dominieren-die-ki-branche.html,Junge Gründer dominieren die KI-Branche,23 Jan 2026,48616,638,it-boltwise.de,NA,Germany,German,Antler,General News,Passing Mention,NA,No
https://www.ess-news.com/2026/01/23/indian-startup-meine-electric-raises-750000-for-iron-air-long-duration-energy-storage/,"Indian startup Meine Electric raises $750,000 for iron–air long-duration energy storage",23 Jan 2026,NA,NA,ess-news.com,ESS News,United States,English,Antler,General News,Passing Mention,NA,No
https://www.business-punk.com/business/fuck-erfahrung-die-neuen-ai-gruender-werden-immer-juenger/,Fuck Erfahrung: Die neuen AI-Gründer werden immer jünger,23 Jan 2026,139867,1941,business-punk.com,Business Punk,Germany,German,Antler,General News,Feature Story,NA,No
https://manufacturing.economictimes.indiatimes.com/news/energy/meine-electric-raises-750000-funding-led-by-antler-rebalance-venture-catalysts/127286092,"Meine Electric raises $750,000 funding led by Antler, Rebalance, & Venture Catalysts",23 Jan 2026,33506479,1598466,manufacturing.economictimes.indiatimes.com,ET Manufacturing,India,English,Antler,General News,Feature Story,NA,No
https://energy.economictimes.indiatimes.com/news/power/meine-electric-raises-750000-funding-led-by-antler-rebalance-venture-catalysts/127286097,"Meine Electric raises $750,000 funding led by Antler, Rebalance, & Venture Catalysts",23 Jan 2026,33506479,1598466,energy.economictimes.indiatimes.com,ET Energy World,India,English,Antler,General News,Feature Story,NA,No
https://b2b.economictimes.indiatimes.com/news/entrepreneur/meine-electric-raises-750000-funding-led-by-antler-rebalance-venture-catalysts/127282062,"Meine Electric raises $750,000 funding led by Antler, Rebalance, & Venture Catalysts",23 Jan 2026,NA,NA,b2b.economictimes.indiatimes.com,The Economic Times (B2B),India,English,Antler,General News,Feature Story,NA,No
https://www.montserratdailynews.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,montserratdailynews.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://travelmedia.in/2026/01/23/ihcl-onboards-sariska-manor-in-tehla-rajasthan-as-a-tree-of-life-resort.html,"IHCL onboards Sariska Manor in Tehla, Rajasthan as a Tree of Life Resort",23 Jan 2026,NA,NA,travelmedia.in,Travelmedia,India,English,Antler,General News,Passing Mention,NA,No
https://nhipcaudautu.vn/cong-nghe/lan-song-tre-hoa-o-cac-ky-lan-ai-3364344/,Làn sóng trẻ hóa ở các kỳ lân AI,23 Jan 2026,123032,6183,nhipcaudautu.vn,NA,Vietnam,Vietnamese,Antler,General News,Feature Story,NA,No
https://www.ukpostobserver.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,ukpostobserver.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.homesindiamagazine.com/news/ihcl-launches-sariska-manor-in-tehla-as-tree-of-life-resort-nwid-6790.html,IHCL Launches Sariska Manor in Tehla as Tree of Life Resort,23 Jan 2026,NA,NA,homesindiamagazine.com,NA,India,English,Antler,General News,Passing Mention,NA,No
https://www.globaljournalobserver.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,globaljournalobserver.com,NA,Germany,English,Antler,General News,Passing Mention,NA,No
https://startupstorymedia.com/deeptech-startup-meine-electric-raises-750k-in-pre-seed-round,Deeptech startup Meine Electric raises $750K in pre-seed round,23 Jan 2026,22071,187,startupstorymedia.com,Startup Story Media,India,English,Antler,General News,Passing Mention,NA,No
https://www.capitalfm.co.ke/business/2026/01/ai-ready-the-advantages-of-being-a-young-entrepreneur/,AI ready: The advantages of being a young entrepreneur,23 Jan 2026,468611,4228,capitalfm.co.ke,"Capital FM (Nairobi,Kenya)",Kenya,English,Antler,General News,Passing Mention,NA,No
https://www.newproductswatch.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,newproductswatch.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.internationalnewsledger.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,internationalnewsledger.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.thehrnewsnetwork.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,thehrnewsnetwork.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.newproductsdigest.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,newproductsdigest.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://yourstory.com/tamil/meine-electric-raises-rs-6-7-crore-pre-seed-funding,ரூ.6.7 கோடி நிதி திரட்டிய சென்னை ஸ்டார்ட்-அப் Meine Electric!,23 Jan 2026,1220231,16253,yourstory.com,Yourstory,India,Tamil,Antler,General News,Passing Mention,NA,No
https://www.globaladvertisingnews.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,globaladvertisingnews.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.themarketingcommunicator.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,themarketingcommunicator.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.worldonlinenewsreports.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,worldonlinenewsreports.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.internationaltechtimes.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,internationaltechtimes.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.consumerworldreport.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,consumerworldreport.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.mediaindustryobserver.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,mediaindustryobserver.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.smallbusinessworldmagazine.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,smallbusinessworldmagazine.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.smallbusinessnewswatch.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,smallbusinessnewswatch.com,Small Business NewsWatch,United States,English,Antler,General News,Passing Mention,NA,No
https://www.globalnewsscanner.com/article/885723576-1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,globalnewsscanner.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://eurozone.einnews.com/pr_news/885723576/1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia’s new nationwide psychosocial safety obligations,23 Jan 2026,NA,NA,eurozone.einnews.com,NA,United States,English,Antler,General News,Passing Mention,NA,No
https://www.einpresswire.com/article/885723576/1-3m-raised-to-help-employers-meet-australia-s-new-nationwide-psychosocial-safety-obligations,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,255937,14027,einpresswire.com,Presswire18,United States,English,Antler,General News,Passing Mention,NA,No
https://www.varindia.com/news/meine-electric-raises-750k-to-power-apac-first-iron-air-battery,Meine Electric raises $750K to power APAC's First Iron-Air Battery,23 Jan 2026,13256,107,varindia.com,VAR India,India,English,Antler,General News,Feature Story,NA,No
https://www.energetica-india.net/news/meine-electric-raises-usd-750000-pre-seed-funding-to-scale-iron-air-long-duration-energy-storage-technology,"Meine Electric Raises USD 750,000 Pre-Seed Funding to Scale Iron Air Long Duration Energy Storage Technology",23 Jan 2026,21013,276,energetica-india.net,Energetica India,India,English,Antler,General News,Passing Mention,NA,No
https://www.shifter.no/nyheter/stor-dansk-invasjon-i-det-norske-startupmiljoet/449052,Stor dansk «invasjon» i det norske startupmiljøet,23 Jan 2026,NA,NA,shifter.no,NA,Norway,Norwegian,Antler,General News,Passing Mention,NA,No
https://digitalbusiness.kz/2026-01-23/19-letniy-paren-iz-tadzhikistana-privlek-1-5-mln-i-popal-v-y-combinator/,"19-летний парень из Таджикистана привлек $1,5 млн и попал в Y Combinator",23 Jan 2026,NA,NA,digitalbusiness.kz,Digital Business,Kazakhstan,Russian,Antler,General News,Passing Mention,NA,No
https://tezzbuzz.com/the-advantages-of-being-a-young-entrepreneur/,The advantages of being a young entrepreneur,23 Jan 2026,2020,NA,tezzbuzz.com,TezzBuzz,India,English,Antler,General News,Passing Mention,Sandy Verma,No
https://newshub.medianet.com.au/2026/01/1-3m-raised-to-help-employers-meet-australias-new-nationwide-psychosocial-safety-obligations/136885/,$1.3M raised to help employers meet Australia's new nationwide psychosocial safety obligations,23 Jan 2026,2807,16,newshub.medianet.com.au,Medianet News Hub,Australia,English,Antler,General News,Passing Mention,NA,No
https://sg.news.yahoo.com/ai-ready-advantages-being-young-000249406.html,AI ready: The advantages of being a young entrepreneur,23 Jan 2026,NA,NA,sg.news.yahoo.com,Yahoo News Singapore,Singapore,English,Antler,General News,Passing Mention,NA,No
https://ca.news.yahoo.com/finance/news/ai-ready-advantages-being-young-000249406.html,AI ready: The advantages of being a young entrepreneur,23 Jan 2026,NA,NA,ca.news.yahoo.com,Yahoo Canada,Canada,English,Antler,General News,Passing Mention,NA,No
"https://www.pendoreillerivervalley.com/article/4815,briefly-maple-tapping-workshop-this-saturday",BRIEFLY Maple tapping workshop this Saturday,22 Jan 2026,NA,NA,pendoreillerivervalley.com,The Newport Miner,United States,English,Antler,General News,Passing Mention,NA,No
https://www.digitaljournal.com/pr/news/access-newswire/spatial-computing-startup-nucleus4d-raises-1578384408.html,Spatial Computing Startup Nucleus4D Raises $1.5M to Digitize the Built World,22 Jan 2026,65164,463,digitaljournal.com,Digital Journal,United States,English,Antler,General News,Passing Mention,NA,No
